# r_g = 155 Ohms, R = 251 ohms, R_crit = 4,3 kiloohms
#Temps	EA4
0.000684	0.0419170651584864
0.000686	0.0369269279763103
0.000688	0.026946653611958
0.00069	0.0169663792476058
0.000692	0.00698610488325357
0.000694	0.00199596770107746
0.000696	-0.00798430666327477
0.000698	-0.017964581027627
0.0007	-0.0229547182098031
0.000702	-0.0279448553919792
0.000704	-0.0379251297563314
0.000706	-0.0429152669385076
0.000708	-0.0528955413028598
0.00071	-0.0578856784850359
0.000712	-0.062875815667212
0.000714	-0.062875815667212
0.000716	-0.0678659528493881
0.000718	-0.0728560900315642
0.00072	-0.0728560900315642
0.000722	-0.0728560900315642
0.000724	-0.0828363643959165
0.000726	-0.0778462272137403
0.000728	-0.0728560900315642
0.00073	-0.0728560900315642
0.000732	-0.0728560900315642
0.000734	-0.062875815667212
0.000736	-0.062875815667212
0.000738	-0.0578856784850359
0.00074	-0.0528955413028598
0.000742	-0.0479054041206837
0.000744	-0.0429152669385076
0.000746	-0.0379251297563314
0.000748	-0.0329349925741553
